refID,url,reference_number,procuring_entity,title,area_of_delivery,solicitation_number,procurement_mode,classification,category,  abc_php  ,delivery_period,status,date_published,closing_datetime,last_updated,contact_person,contact_address,contact_email,contact_phone,description
12515183,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515183&DirectFrom=OpenOpp&Type=category&BusCatID=29,12515183,DEPARTMENT OF EDUCATION - DIVISION OF ALBAY,Printing of Budget of Work for Multigrade Training,Albay,10-20-25-G131_RFQ,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 242,508.00 ",0 Day/s,Status,10/23/25,10/27/25,10/23/25,"Jade Ocfemia Alberto
BAC Secretariat Chairperson - Designate
Bogtong,
Legazpi City
Albay
Philippines 4500
63-52-2048535

bac.albay@deped.gov.ph",,,,Description
12515242,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515242&DirectFrom=OpenOpp&Type=category&BusCatID=29,12515242,DEPARTMENT OF EDUCATION - DIVISION OF ALBAY,Printing of BASA Leveled Materials,Albay,10-20-25-G132_RFQ,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 164,210.92 ",0 Day/s,Status,10/23/25,10/27/25,10/23/25,"Jade Ocfemia Alberto
BAC Secretariat Chairperson - Designate
Bogtong,
Legazpi City
Albay
Philippines 4500
63-52-2048535

bac.albay@deped.gov.ph",,,,Description
12517644,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12517644&DirectFrom=OpenOpp&Type=category&BusCatID=134,12517644,"PIODURAN EAST CENTRAL SCHOOL - PIODURAN, ALBAY",Procurement of Office Supplies for Quarters 2 & 3 of Pioduran East Central School,Albay,2025-10-002,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 126,590.00 ",3 Day/s,Status,10/23/25,10/27/25,10/23/25,"Honey Chase L. Mesa
Projected Development Officer
Caratagan.
Pio Duran
Albay
Philippines
63-063-09088141564

honeychase.mesa@deped.gov.ph",,,,Description
12515486,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515486&DirectFrom=OpenOpp&Type=category&BusCatID=29,12515486,"CITY OF TABACO, ALBAY",Supply and Delivery of Sticker for Issued Permit,Albay,PR 0428,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Services," 80,000.00 ",0 Day/s,Status,10/23/25,10/27/25,10/23/25,"Eriberto Leroy III Cope Berces
City Admin/ BAC Chairman
Tabaco City Hall
Tabaco City
Albay
Philippines 4511
63-52-4875063

bactabaco2025@gmail.com",,,,Description
12510857,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510857&DirectFrom=OpenOpp&Type=category&BusCatID=129,12510857,PHILIPPINE STATISTICS AUTHORITY RSSO V,Procurement of Prizes for the Philippine Statistics Quiz (PSQ) of PSA Albay,Albay,2025-122,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Tokens and Awards," 78,500.00 ",3 Day/s,Status,10/22/25,10/27/25,10/22/25,"Coney Frances B. Baleda
BAC Secretariat
PSA V Building
Brgy. 42- Rawis
Legazpi City
Legazpi City
Albay
Philippines 4500
63-52-7327891
63-52-7327891
rsso05@psa.gov.ph",,,,Description
12517288,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12517288&DirectFrom=OpenOpp&Type=category&BusCatID=129,12517288,PROVINCIAL GOVERNMENT OF APAYAO,SUPPLY AND DELIVERY OF TOKEN FOR THE PARTICIPANTS FOR THE PEO EVALUATION OF ACCOMPLISHMENT AND PLANNING CONFERENCE,Apayao,BAC-PEO-2025-10-2479,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Tokens and Awards," 94,800.00 ",15 Day/s,Status,10/23/25,10/30/25,10/23/25,"ARNOLD BATALAO CASTILLO
Goods BAC Chairman
Government Center
Luna
Apayao
Philippines 3813
63-916-6806130

bacgmsapayao2024@gmail.com",,,,Description
12461480,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12461480&DirectFrom=OpenOpp&Type=category&BusCatID=28,12461480,COCONUT INDUSTRY INVESMENT FUND - SAN PABLO MANUFACTURING CO,3RD PUBLIC BIDDING FOR THE PROCUREMENT OF TIN CANS FOR SAN PABLO MANUFACTURING CORPORATION,Batangas,SPMC-2025-008C,Public Bidding,Goods,Packaging Supplies and Materials," 3,109,266.05 ",10 Month/s,Status,10/7/25,10/27/25,10/7/25,"ANGELITA GONZALES RAPADA
PURCHASING MANAGER
4TH FLOOR PALACIO DEL GOBERNADOR, GENERAL LUNA ST.
INTRAMUROS, MANILA
Manila
Metro Manila
Philippines 1002
63-2-8922927
63-2-8922987
arapada@ciif.ph",,"Reference Number	12461480
  Procuring Entity	COCONUT INDUSTRY INVESMENT FUND - SAN PABLO MANUFACTURING CO
  Title	3RD PUBLIC BIDDING FOR THE PROCUREMENT OF TIN CANS FOR SAN PABLO MANUFACTURING CORPORATION
  Area of Delivery	Batangas	   Printable Version

Solicitation Number:	SPMC-2025-008C
Trade Agreement:	Implementing Rules and Regulations
Procurement Mode:	Public Bidding
Classification:	Goods
Category:	Packaging Supplies and Materials
Approved Budget for the Contract:	PHP 3,109,266.05
Delivery Period:	10 Month/s
Client Agency:	


Contact Person:	ANGELITA GONZALES RAPADA
PURCHASING MANAGER
4TH FLOOR PALACIO DEL GOBERNADOR, GENERAL LUNA ST.
INTRAMUROS, MANILA
Manila
Metro Manila
Philippines 1002
63-2-8922927
63-2-8922987
arapada@ciif.ph
	Status	

Active


Associated Components	Order
Bid Supplements	
0

Document Request List	
1

Date Published	07/10/2025
Last Updated / Time	07/10/2025 12:00 AM
Closing Date / Time	27/10/2025 12:30 PM


Description
1. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC), through the 2025 Corporate Budget intends to apply the sum of Three Million One Hundred Nine Thousand Two Hundred Sixty-Six Pesos and 05/100 (Php 3,109,266.05) inclusive of all applicable government taxes being the ABC to payments under the contract for the Procurement of TIN CANS for SAN PABLO MANUFACTURING CORPORATION. Bids received in excess of the ABC shall be automatically rejected at bid opening. The Coconut Industry Investment
Fund - San Pablo Manufacturing Corporation (SPMC), through the 2025 Corporate Budget intends to apply the sum of:

Item No. Particulars / Description Quantity ABC
----------------------------------------------------------------------------------------------------
1 TIN CAN with caps for MINOLA 5Gal (16 Kilo net) 15,000 pcs P 2,799,472.50
----------------------------------------------------------------------------------------------------
2 TIN CAN with caps (17 Kilo net) 1,700 pcs 309,793.55
----------------------------------------------------------------------------------------------------
TOTAL P 3,109,266.05

2. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC) now invites bids for the above Procurement Project. Delivery of the Goods is required by November 2025 to Augustp 2026. Bidders should have completed, within Five (5) years from the date of submission and receipt of bids, a contract similar to the Project. The description of an eligible bidder is contained in the Bidding Documents, particularly, in Section II (Instructions to Bidders).

3. Bidding will be conducted through open competitive bidding procedures using a nondiscretionary “pass/fail” criterion as specified in the 2016 revised Implementing Rules and Regulations (IRR) of Republic Act (RA) No. 9184.

a. Bidding is open to all interested bidders, whether local or foreign, subject to the conditions for eligibility provided in the 2016 revised IRR of RA No. 9184.

4. Prospective Bidders may obtain further information from and inspect the Bidding Documents at the address given below during 9:00am to 5:00pm.

5. A complete set of Bidding Documents may be acquired by interested Bidders on October 7, 2025 from the given address and website(s) below and upon payment of the applicable fee for the Bidding Documents, pursuant to the latest Guidelines issued by the GPPB, in the amount of P5,000.00 for ABC of more than 1Million to 5Million. The Procuring Entity shall allow the bidder to present its proof of payment for the fees to be presented in person, by facsimile, or through electronic means.

6. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC) will hold a Pre-Bid Conference1 on October 15, 2024, 1:30PM at 4F Palacio Del Gobernador, Geneal Luna St., Intramuros, Manila and/or through video conferencing or webcasting via Zoom Application (Meeting ID: 883 6370 6895; Password: 232449), which shall be open to prospective bidders.

7. Bids must be duly received by the BAC Secretariat through manual submission at the office address indicated below on or before October 27, 2025 at 12:30PM. Late bids shall not be accepted.

8. All Bids must be accompanied by a bid security in any of the acceptable forms and in the amount stated in ITB Clause 14.

9. Bid opening shall be on October 27, 2025, 1:30PM through hybrid set-up. Bidders may be physically present at CIIF-OMG at the given address below and/or through video conferencing or webcasting via Zoom Application (Meeting ID: 846 1759 1103). Bids will be opened in the presence of the bidders’ representatives who choose to attend the activity.

10. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC) reserves the right to reject any and all bids, declare a failure of bidding, or not award the contract at any time prior to contract award in accordance with Sections 35.6 and 41 of the 2016 revised IRR of RA No. 9184, without thereby incurring any liability to the affected bidder or bidders.

11. For further information, please refer to:
Ms. Angelita G. Rapada
BAC Secretariat
4th Floor, Palacio Del Gobernador, General Luna St. Intramuros, Manila
Telephone Number: (632) 8892-2927
Email Address: arapada@ciif.ph

12.You may visit the following websites:
For downloading of Bidding Documents: www.ciif.ph




Line Items

Item No.	Product/Service Name	Description	Quantity	UOM	Budget (PHP)
1	TIN CAN	WITH CAPS FOR MINOLA 5GAL (16KILO NET)	15000	Piece	2,799,472.50
2	TIN CAN	WITH CAPS FOR (17 KILO NET)	1700	Piece	309,793.55
Pre-bid Conference


Date

	

Time

	

Venue


15/10/2025	1:30 PM	4F Palacio Del Gobernador, Geneal Luna St., Intramuros, Manila and/or through video conferencing or webcasting via Zoom Application (Meeting ID: 883 6370 6895; Password: 232449), which shall be open to prospective bidders.





Created by	ANGELITA GONZALES RAPADA
Date Created	06/10/2025










The PhilGEPS team is not responsible for any typographical errors or misinformation presented in the system. PhilGEPS only displays information provided for by its clients, and any queries regarding the postings should be directed to the contact person/s of the concerned party.","Reference Number	12461480
  Procuring Entity	COCONUT INDUSTRY INVESMENT FUND - SAN PABLO MANUFACTURING CO
  Title	3RD PUBLIC BIDDING FOR THE PROCUREMENT OF TIN CANS FOR SAN PABLO MANUFACTURING CORPORATION
  Area of Delivery	Batangas	   Printable Version

Solicitation Number:	SPMC-2025-008C
Trade Agreement:	Implementing Rules and Regulations
Procurement Mode:	Public Bidding
Classification:	Goods
Category:	Packaging Supplies and Materials
Approved Budget for the Contract:	PHP 3,109,266.05
Delivery Period:	10 Month/s
Client Agency:	


Contact Person:	ANGELITA GONZALES RAPADA
PURCHASING MANAGER
4TH FLOOR PALACIO DEL GOBERNADOR, GENERAL LUNA ST.
INTRAMUROS, MANILA
Manila
Metro Manila
Philippines 1002
63-2-8922927
63-2-8922987
arapada@ciif.ph
	Status	

Active


Associated Components	Order
Bid Supplements	
0

Document Request List	
1

Date Published	07/10/2025
Last Updated / Time	07/10/2025 12:00 AM
Closing Date / Time	27/10/2025 12:30 PM


Description
1. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC), through the 2025 Corporate Budget intends to apply the sum of Three Million One Hundred Nine Thousand Two Hundred Sixty-Six Pesos and 05/100 (Php 3,109,266.05) inclusive of all applicable government taxes being the ABC to payments under the contract for the Procurement of TIN CANS for SAN PABLO MANUFACTURING CORPORATION. Bids received in excess of the ABC shall be automatically rejected at bid opening. The Coconut Industry Investment
Fund - San Pablo Manufacturing Corporation (SPMC), through the 2025 Corporate Budget intends to apply the sum of:

Item No. Particulars / Description Quantity ABC
----------------------------------------------------------------------------------------------------
1 TIN CAN with caps for MINOLA 5Gal (16 Kilo net) 15,000 pcs P 2,799,472.50
----------------------------------------------------------------------------------------------------
2 TIN CAN with caps (17 Kilo net) 1,700 pcs 309,793.55
----------------------------------------------------------------------------------------------------
TOTAL P 3,109,266.05

2. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC) now invites bids for the above Procurement Project. Delivery of the Goods is required by November 2025 to Augustp 2026. Bidders should have completed, within Five (5) years from the date of submission and receipt of bids, a contract similar to the Project. The description of an eligible bidder is contained in the Bidding Documents, particularly, in Section II (Instructions to Bidders).

3. Bidding will be conducted through open competitive bidding procedures using a nondiscretionary “pass/fail” criterion as specified in the 2016 revised Implementing Rules and Regulations (IRR) of Republic Act (RA) No. 9184.

a. Bidding is open to all interested bidders, whether local or foreign, subject to the conditions for eligibility provided in the 2016 revised IRR of RA No. 9184.

4. Prospective Bidders may obtain further information from and inspect the Bidding Documents at the address given below during 9:00am to 5:00pm.

5. A complete set of Bidding Documents may be acquired by interested Bidders on October 7, 2025 from the given address and website(s) below and upon payment of the applicable fee for the Bidding Documents, pursuant to the latest Guidelines issued by the GPPB, in the amount of P5,000.00 for ABC of more than 1Million to 5Million. The Procuring Entity shall allow the bidder to present its proof of payment for the fees to be presented in person, by facsimile, or through electronic means.

6. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC) will hold a Pre-Bid Conference1 on October 15, 2024, 1:30PM at 4F Palacio Del Gobernador, Geneal Luna St., Intramuros, Manila and/or through video conferencing or webcasting via Zoom Application (Meeting ID: 883 6370 6895; Password: 232449), which shall be open to prospective bidders.

7. Bids must be duly received by the BAC Secretariat through manual submission at the office address indicated below on or before October 27, 2025 at 12:30PM. Late bids shall not be accepted.

8. All Bids must be accompanied by a bid security in any of the acceptable forms and in the amount stated in ITB Clause 14.

9. Bid opening shall be on October 27, 2025, 1:30PM through hybrid set-up. Bidders may be physically present at CIIF-OMG at the given address below and/or through video conferencing or webcasting via Zoom Application (Meeting ID: 846 1759 1103). Bids will be opened in the presence of the bidders’ representatives who choose to attend the activity.

10. The Coconut Industry Investment Fund - San Pablo Manufacturing Corporation (SPMC) reserves the right to reject any and all bids, declare a failure of bidding, or not award the contract at any time prior to contract award in accordance with Sections 35.6 and 41 of the 2016 revised IRR of RA No. 9184, without thereby incurring any liability to the affected bidder or bidders.

11. For further information, please refer to:
Ms. Angelita G. Rapada
BAC Secretariat
4th Floor, Palacio Del Gobernador, General Luna St. Intramuros, Manila
Telephone Number: (632) 8892-2927
Email Address: arapada@ciif.ph

12.You may visit the following websites:
For downloading of Bidding Documents: www.ciif.ph




Line Items

Item No.	Product/Service Name	Description	Quantity	UOM	Budget (PHP)
1	TIN CAN	WITH CAPS FOR MINOLA 5GAL (16KILO NET)	15000	Piece	2,799,472.50
2	TIN CAN	WITH CAPS FOR (17 KILO NET)	1700	Piece	309,793.55
Pre-bid Conference


Date

	

Time

	

Venue


15/10/2025	1:30 PM	4F Palacio Del Gobernador, Geneal Luna St., Intramuros, Manila and/or through video conferencing or webcasting via Zoom Application (Meeting ID: 883 6370 6895; Password: 232449), which shall be open to prospective bidders.





Created by	ANGELITA GONZALES RAPADA
Date Created	06/10/2025










The PhilGEPS team is not responsible for any typographical errors or misinformation presented in the system. PhilGEPS only displays information provided for by its clients, and any queries regarding the postings should be directed to the contact person/s of the concerned party.",Description
12509162,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12509162&DirectFrom=OpenOpp&Type=category&BusCatID=71,12509162,PHILIPPINE STATISTICS AUTHORITY - REGION IV-A,Other Supplies for the Conduct of 29th PSQ Regional Championships,Batangas,25-RSSO-10-113-182,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Corporate Giveaways," 233,500.00 ",7 Day/s,Status,10/21/25,10/24/25,10/21/25,"Maria Rochelle P Arce
Statistical Specialist II
G/F Fiesta World Mall, Brgy. Maraouy
Lipa City
Batangas
Philippines 4217
63-43-7560412
63-43-7570812
rsso04a@psa.gov.ph",,,,Description
12491862,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12491862&DirectFrom=OpenOpp&Type=category&BusCatID=71,12491862,"BARANGAY POBLACION 7 - TANAUAN CITY, BATANGAS","SUPPLY AND DELIVERY OF 01 LOT UMBRELLA FOR GAD ADVOCACY AT BARANGAY POBLACION 7, TANAUAN CITY, BATANGAS",Batangas,10/8/25,Public Bidding,Goods,Corporate Giveaways," 200,000.00 ",15 Day/s,Status,10/16/25,10/27/25,10/16/25,"Anna Marie Balgos Atienza
Clerk
Reaville Subdivision
Tanauan City
Batangas
Philippines 4232
63-043-7845149

aba0561@yahoo.com",,,,Description
12515675,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515675&DirectFrom=OpenOpp&Type=category&BusCatID=134,12515675,ALITAGTAG NATIONAL HIGH SCHOOL - ALITAGTAG BATANGAS,Supply and Delivery of Supplies Needed for Printing Learning Materials for Aral Program,Batangas,2025-09-027,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 159,871.00 ",10 Day/s,Status,10/23/25,10/27/25,10/23/25,"AGRIPINO HERNANDEZ BLANCA
PROPERTY CUSTODIAN
Dominador West
Alitagtag
Batangas
Philippines 4205
63-917-5612704

agripino.blanca@deped.gov.ph",,,,Description
12516230,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516230&DirectFrom=OpenOpp&Type=category&BusCatID=129,12516230,"MUNICIPALITY OF CUENCA, BATANGAS","PURCHASE OF PLAQUE TO BE AWARDED DURING THE EMPLOYEES'S DAY ON NOVEMBER 6,2025",Batangas,2025-LGU-Cuenca-228,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 60,800.00 ",0 Day/s,Status,10/23/25,10/27/25,10/23/25,"Mary Anne Palmes Cuevas
Administrative Officer IV (BAC Secretary)
Poblacion II, Cuenca
Batangas City
Batangas
Philippines 4222
63-43-7404674

cuencaadmofc@gmail.com",,,,Description
12477370,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12477370&DirectFrom=OpenOpp&Type=category&BusCatID=51,12477370,COCONUT INDUSTRY INVESMENT FUND - SAN PABLO MANUFACTURING CO,PRINTING SUPPLIES (5297),Batangas,SPMC-PL-SVP25-0066,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Printing Supplies," 7,320.69 ",0 Day/s,Status,10/22/25,10/27/25,10/22/25,"ANGELITA GONZALES RAPADA
PURCHASING MANAGER
4TH FLOOR PALACIO DEL GOBERNADOR, GENERAL LUNA ST.
INTRAMUROS, MANILA
Manila
Metro Manila
Philippines 1002
63-2-8922927
63-2-8922987
arapada@ciif.ph",,,,Description
12510756,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510756&DirectFrom=OpenOpp&Type=category&BusCatID=28,12510756,BUREAU OF FISHERIES AND AQUATIC RESOURCES - CAR,Supplies for packing and transporting of loach breeders to the sites,Benguet,PR 2025-10-246,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Packaging Supplies and Materials," 351,000.00 ",0 Day/s,Status,10/22/25,10/27/25,10/22/25,"Arnold Lucaben Paleng
BAC Secretariat
BPI Compound, Easter Road, Guisad,
Baguio City
Benguet
Philippines 2600
63-74-4223651

bac.car@bfar.da.gov.ph",,,,Description
12519247,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12519247&DirectFrom=OpenOpp&Type=category&BusCatID=129,12519247,BOHOL ISLAND STATE UNIVERSITY - BALILIHAN CAMPUS,PR No. 2025-10-0109 Supply and Delivery of Tokens and Awards for Provincial Paugnat ug Pasundayag 2025,Bohol,2025-10-0109,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Tokens and Awards," 100,000.00 ",5 Day/s,Status,10/23/25,10/27/25,10/23/25,"CHERIZZE ANN ROMERO PAG-ONG
BAC Secretariat
Magsija
Balilihan
Bohol
Philippines 6342
63-38-4220712

cherizze_ann.pag-ong@bisu.edu.ph",,,,Description
12518539,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12518539&DirectFrom=OpenOpp&Type=category&BusCatID=51,12518539,"BARANGAY CANHAWAY, GUINDULMAN, BOHOL","Supply and Installation of Sub Project,Tarpaulin & Marker for the Concreting of Access Road at Canhaway Guindulman,bOHOL",Bohol,BDDG 10-29-25,Public Bidding,Goods,Printing Supplies," 30,000.00 ",15 Day/s,Status,10/23/25,10/30/25,10/23/25,"TERESITA L. PELARADA
Barangay Treasurer
Canhaway, Guindulman, Bohol
Guindulman
Bohol
Philippines 6310
63-63-09753012237

tessielicongpelarada@gmail.com",,,,Description
12516215,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516215&DirectFrom=OpenOpp&Type=category&BusCatID=134,12516215,MALITBOG AGRICULTURAL HIGH SCHOOL,RFQ,Bukidnon,2025-10-001,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods - General Support Services,Educational Materials and Supplies," 700,000.00 ",,Status,10/23/25,10/27/25,10/23/25,"GIAN KATHLEEN PALAPAR CANOSA
BAC CHAIRMAN
Kalingking
Malitbog
Bukidnon
Philippines 8704
63-9-0000000000000

303972@deped.gov.ph",,,,Description
12511952,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12511952&DirectFrom=OpenOpp&Type=category&BusCatID=51,12511952,KIMANAIT NATIONAL HIGH SCHOOL,Printing Supplies (JHS),Bukidnon,JHS-38,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Printing Supplies," 350,000.00 ",1 Day/s,Status,10/22/25,10/27/25,10/22/25,"Jaymar Ponce Octaviano
Administartive Officer II / BAC Secretariat
P6 Langcataon, Pangantucan , Bukidnon
Pangantucan
Bukidnon
Philippines 8717
63-03-7735255 Ext.123

octavianojaymar@gmail.com",,,,Description
12516290,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516290&DirectFrom=OpenOpp&Type=category&BusCatID=134,12516290,MAMBATANGAN ELEMENTARY SCHOOL,Procurement of School and Office Supplies,Bukidnon,MOOE-2025-03,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 325,350.00 ",3 Day/s,Status,10/23/25,10/27/25,10/23/25,"Ethelma Medilo Obaob
Teacher 3
Barangay Mambatangan
Manolo Fortich
Bukidnon
Philippines 8703
63-955-8008549

ethelma.obaob@deped.gov.ph",,,,Description
12515053,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12515053&DirectFrom=OpenOpp&Type=category&BusCatID=134,12515053,SAN MIGUEL ELEMENTARY SCHOOL - MANOLO FORTICH BUKIDNON,PROCUREMENT AND DELIVERY OF MATERIALS AND SUPPLIES FOR 3rd QUARTER MOOE,Bukidnon,2025-10-004,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods - General Support Services,Educational Materials and Supplies," 309,910.00 ",,Status,10/23/25,10/27/25,10/23/25,"LUEL JANE GUMINDO SANTILLAN
PRINCIPAL I
PUROK 2A SAN MIGUEL MANOLO FORTICH, BUKIDNON
Manolo Fortich
Bukidnon
Philippines 8703
63-926-5634 Ext.829

maryjoy.pilota@deped.gov.ph",,,,Description
12514507,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12514507&DirectFrom=OpenOpp&Type=category&BusCatID=134,12514507,"DILAPA INTEGRATED SCHOOL DELAPA, QUEZON, BUKIDNON",PURCHASE OF SCHOOL/OFFICE SUPPLIES AND OTHER MATERIALS FOR THE 4th QUARTER 2025 ELEMENTARY,Bukidnon,2025-10-005,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 287,431.25 ",3 Day/s,Status,10/23/25,10/27/25,10/23/25,"MELLIENE G. SEMBLANTE
Administrative Officer II
P-2 Delapa
Quezon
Bukidnon
Quezon
Bukidnon
Philippines 8715
63-931-1830060

melliene.semblante@deped.gov.ph",,,,Description
12514516,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12514516&DirectFrom=OpenOpp&Type=category&BusCatID=134,12514516,"DILAPA INTEGRATED SCHOOL DELAPA, QUEZON, BUKIDNON",PURCHASE OF SCHOOL/OFFICE SUPPLIES AND OTHER MATERIALS FOR THE 4TH QUARTER 2025 JUNIOR HIGH SCHOOL,Bukidnon,2025-10-004,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Educational Materials and Supplies," 240,165.81 ",3 Day/s,Status,10/23/25,10/27/25,10/23/25,"MELLIENE G. SEMBLANTE
Administrative Officer II
P-2 Delapa
Quezon
Bukidnon
Quezon
Bukidnon
Philippines 8715
63-931-1830060

melliene.semblante@deped.gov.ph",,,,Description
12511860,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12511860&DirectFrom=OpenOpp&Type=category&BusCatID=51,12511860,KIMANAIT NATIONAL HIGH SCHOOL,Printing Supplies (SHS),Bukidnon,SHS-37,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods,Printing Supplies," 180,000.00 ",1 Day/s,Status,10/22/25,10/27/25,10/22/25,"Jaymar Ponce Octaviano
Administartive Officer II / BAC Secretariat
P6 Langcataon, Pangantucan , Bukidnon
Pangantucan
Bukidnon
Philippines 8717
63-03-7735255 Ext.123

octavianojaymar@gmail.com",,,,Description
12516011,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12516011&DirectFrom=OpenOpp&Type=category&BusCatID=134,12516011,KITINGTING ELEMENTARY SCHOOL,Procurement of supplies and materials of Kitingting Elementary School.,Bukidnon,126313,Negotiated Procurement - Small Value Procurement (Sec. 53.9),Goods,Educational Materials and Supplies," 172,000.00 ",3 Day/s,Status,10/23/25,10/27/25,10/23/25,"MAILYN PROCORATO ARES
SCHOOL BAC SECRETARY
Kitingting, Damulog, Bukidnon
Damulog
Bukidnon
Philippines 8721
63-091-58949691

mailyn.procorato@deped.gov.ph",,,,Description
12510601,https://notices.philgeps.gov.ph/GEPSNONPILOT/Tender/SplashBidNoticeAbstractUI.aspx?menuIndex=3&refID=12510601&DirectFrom=OpenOpp&Type=category&BusCatID=134,12510601,KALUGMANAN ELEMENTARY SCHOOL,PROCUREMENT AND DELIVERY OF MATERIALS- REQUEST FOR PRICE QUOTATION 3RDQUARTER,Bukidnon,10/1/25,Shopping - Ordinary/Regular Office Supplies & Equipment (Sec. 52.1.b),Goods - General Support Services,Educational Materials and Supplies," 170,000.00 ",,Status,10/23/25,10/30/25,10/23/25,"DARYEL JAY DULAY SAYONGAN
TEACHER I
Barangay Kalugmanan
Manolo Fortich
Bukidnon
Philippines 8703
63-2-63-966-5366987

daryeljay.sayongan001@deped.gov.ph",,,,Description
